"Date","LongName","Distributed","Doses Administered","Administered_Dose1_Recip","% total population with at least 1 shot","Administered_Dose1_Recip_12Plus","% population over 12 with at least 1 shot","Administered_Dose1_Recip_18Plus","% of adults with at least 1 shot","Administered_Dose1_Recip_65Plus","% of seniors with at least 1 shot","Series_Complete_Yes","% total population fully vaccinated","Series_Complete_12Plus","% population over 12 fully vaccinated","Series_Complete_18Plus","% of adults fully vaccinated","Series_Complete_65Plus","% of seniors fully vaccinated","Percent.Of.Distributed.Administered"
2021-10-11,"New York",30256605,26426189,14052700,72.2,14050906,83.8,13143570,85.2,3054550,92.7,12566585,64.6,12565813,74.9,11782663,76.4,2782625,84.4,87.3
2021-10-11,"Ohio",15400305,12394949,6411092,54.8,6410846,64.1,6038502,66.3,1788563,87.4,5950952,50.9,5950860,59.5,5623290,61.7,1712251,83.7,80.5
2021-10-11,"Oklahoma",5131160,4279100,2276187,57.5,2275954,68.4,2131115,70.9,591945,93.2,1921159,48.6,1921089,57.8,1803383,60,512401,80.7,83.4
2021-10-11,"Oregon",6886515,5376890,2838220,67.3,2830154,77.6,2648087,79,702040,91.6,2602309,61.7,2596571,71.2,2436577,72.7,664436,86.7,78.1
2021-10-11,"Pennsylvania",19726945,16671605,9517489,74.3,9513798,85.9,8953498,88.1,2717050,99.9,7527569,58.8,7525925,67.9,7102103,69.9,2123166,88.7,84.5
2021-10-11,"Puerto Rico",4965210,4764673,2556347,80,2555072,89.7,2353321,89.8,618484,91,2282852,71.5,2282466,80.1,2107718,80.4,557099,82,96
2021-10-11,"Rhode Island",1739855,1497883,808926,76.4,808792,87.2,754127,88.2,190515,99.9,735053,69.4,735004,79.2,687129,80.4,177532,94.9,86.1
2021-10-11,"South Carolina",7073085,5440419,2889974,56.1,2885023,65.3,2722731,67.4,862324,92,2494017,48.4,2491156,56.4,2358439,58.4,765847,81.7,76.9
2021-10-11,"South Dakota",1230665,980355,531719,60.1,531662,72,496161,74.3,149063,98.2,462534,52.3,462519,62.7,436050,65.3,134989,88.9,79.7
2021-10-11,"Tennessee",8848720,7071806,3643011,53.3,3642276,62.4,3446916,64.8,984408,86.1,3161346,46.3,3161166,54.2,3007609,56.5,900519,78.8,79.9
2021-10-11,"Texas",42743725,33081515,17465724,60.2,17459875,72.4,15976294,74,3296137,88.3,15082183,52,15080266,62.6,13887359,64.3,2975698,79.7,77.4
2021-10-11,"United States",487276275,403073841,217254327,65.4,217021168,76.5,202374639,78.4,52019132,94.9,187561865,56.5,187428959,66.1,175351999,67.9,45960171,83.8,82.7
2021-10-11,"Utah",4125880,3525104,1917190,59.8,1916522,73.9,1736660,76.3,348227,95.2,1663192,51.9,1662865,64.1,1513988,66.6,308200,84.2,85.4
2021-10-11,"Virginia",13082895,11181916,5922054,69.4,5903699,80.8,5471242,82,1294924,95.3,5253541,61.5,5241471,71.7,4862551,72.9,1172909,86.3,85.5
2021-10-11,"Vermont",1084560,928211,489916,78.5,489537,88.9,456988,89.6,130226,99.9,438499,70.3,438462,79.6,409719,80.3,120197,96.1,85.6
2021-10-11,"Washington",11699595,9822638,5175363,68,5174444,79.6,4823543,81,1140642,94.3,4716099,61.9,4715824,72.5,4407578,74.1,1073346,88.7,84
2021-10-11,"Wisconsin",7733765,6989650,3589333,61.6,3588791,71.8,3360442,73.8,964835,94.8,3334976,57.3,3334784,66.7,3136874,68.9,926320,91.1,90.4
2021-10-11,"West Virginia",3038725,1570862,869253,48.5,868622,55.8,825681,57.6,293495,80,729018,40.7,728717,46.8,697664,48.7,262416,71.5,51.7
2021-10-11,"Wyoming",690305,537047,285315,49.3,285276,58.1,269574,60.6,83923,84.6,245670,42.4,245659,50.1,233605,52.5,77125,77.8,77.8
2021-10-12,"Alaska",1094005,817091,424544,58,423199,69.5,392778,71.2,79747,87.1,375260,51.3,374393,61.5,348701,63.2,74421,81.3,74.7
2021-10-12,"Alabama",6864150,4657171,2616672,53.4,2616268,62.5,2478556,65,740903,87.2,2139547,43.6,2139468,51.1,2036538,53.4,643005,75.7,67.8
2021-10-12,"Arkansas",4179690,3106570,1702269,56.4,1698445,66.4,1583950,68.3,451796,86.2,1402163,46.5,1400671,54.8,1309922,56.5,386800,73.8,74.3
2021-10-12,"Arizona",10174060,8431426,4371177,60.1,4370204,70.4,4062905,72.1,1174192,89.7,3778818,51.9,3778436,60.9,3525025,62.5,1030375,78.7,82.9
2021-10-12,"California",59911895,51983335,28793575,72.9,28712758,85.3,26580437,86.8,5909409,99.9,23682895,59.9,23633939,70.2,21886291,71.5,4759533,81.5,86.8
2021-10-12,"Colorado",8440415,7367204,3820364,66.3,3808489,77.2,3539175,78.7,776182,92.1,3470430,60.3,3462302,70.1,3223020,71.6,712933,84.6,87.3
2021-10-12,"Connecticut",5784635,5176122,2757527,77.3,2756189,88.7,2549580,89.8,640810,99.9,2480686,69.6,2480213,79.9,2302483,81.1,584106,92.7,89.5
2021-10-12,"District of Columbia",1244585,1023620,508760,72.1,508643,83.4,483842,83.8,83161,95.2,430648,61,430596,70.6,412918,71.5,73896,84.6,82.2
2021-10-12,"Delaware",1584875,1242123,657171,67.5,656983,78.2,616032,80,187262,99.1,570316,58.6,570262,67.9,535634,69.5,166485,88.1,78.4
2021-10-12,"Florida",33644505,27491322,14558236,67.8,14550103,77.8,13729952,79.6,4374059,97.3,12545800,58.4,12544057,67.1,11877187,68.9,3833685,85.2,81.7
2021-10-12,"Georgia",14913365,10937849,5901817,55.6,5899506,65.6,5508393,67.9,1334121,87.9,4933324,46.5,4932776,54.9,4643717,57.2,1170493,77.2,73.3
2021-10-12,"Hawaii",2400210,1916258,1096287,77.4,1092465,90.2,1020022,91.4,279746,99.9,830872,58.7,829355,68.5,782387,70.1,232908,86.8,79.8
2021-10-12,"Iowa",4355535,3551153,1851588,58.7,1851498,69.2,1735271,71.5,511788,92.6,1723596,54.6,1723569,64.4,1621365,66.8,491873,89,81.5
2021-10-12,"Idaho",2300470,1620885,855250,47.9,0,0,852890,63.7,253209,87.1,758825,42.5,0,0,757282,56.6,236312,81.3,70.5
2021-10-12,"Illinois",18427915,15691651,8794925,69.4,8768932,80.9,8125559,82.5,1976528,96.7,6883621,54.3,6869024,63.4,6398376,64.9,1612208,78.9,85.2
2021-10-12,"Indiana",8583480,6925795,3557798,52.8,3557406,62.4,3340613,64.7,945699,87.1,3300838,49,3300684,57.9,3113966,60.3,914111,84.2,80.7
2021-10-12,"Kansas",3996425,3182486,1772515,60.8,1772374,72.3,1650580,74.6,474871,99.9,1516013,52,1515987,61.8,1415391,64,404959,85.2,79.6
2021-10-12,"Kentucky",5983005,5097314,2757763,61.7,2757337,72.4,2590434,74.8,711675,94.8,2391495,53.5,2391424,62.8,2255973,65.1,634276,84.5,85.2
2021-10-12,"Louisiana",5924510,4661783,2439026,52.5,2438747,62.2,2300187,64.6,644980,87,2152204,46.3,2152094,54.9,2043212,57.4,613211,82.8,78.7
2021-10-12,"Massachusetts",11278550,10019193,5405383,78.4,5388539,89.6,5011671,90.5,1197072,99.9,4728062,68.6,4716529,78.4,4394284,79.3,1044557,89.3,88.8
2021-10-12,"Maryland",10242600,8164474,4324565,71.5,4323932,83.8,3991975,84.7,931626,97.1,3924403,64.9,3924189,76,3635104,77.2,872055,90.9,79.7
2021-10-12,"Maine",2213100,1860211,1006365,74.9,1006253,84.9,947512,86.5,286193,99.9,929323,69.1,929287,78.4,876777,80,267618,93.8,84.1
2021-10-12,"Michigan",13869960,10972618,5719301,57.3,5718870,66.5,5384532,68.7,1572106,89.1,5264411,52.7,5264291,61.2,4967788,63.3,1483463,84,79.1
2021-10-12,"Minnesota",8085140,6867860,3617881,64.2,3606705,75.5,3356520,77.4,883582,96,3319719,58.9,3311619,69.3,3080278,71,833199,90.5,84.9
2021-10-12,"Missouri",8024065,6461605,3410409,55.6,3409994,65.1,3202418,67.2,927475,87.3,2986258,48.7,2986184,57,2813869,59,843172,79.4,80.5
2021-10-12,"Mississippi",3902225,2862478,1515053,50.9,1514823,60.1,1420917,62.4,413605,85,1322222,44.4,1322147,52.4,1247883,54.8,384103,78.9,73.4
2021-10-12,"Montana",1391745,1121053,592765,55.5,592619,64.6,558955,66.5,180958,87.7,524873,49.1,524825,57.2,497461,59.2,167513,81.1,80.6
2021-10-12,"North Carolina",14882390,11758359,6453733,61.5,6444884,71.7,6042404,73.8,1691246,96.6,5379895,51.3,5374566,59.8,5050603,61.7,1418201,81,79
2021-10-12,"North Dakota",955150,771102,395703,51.9,395084,62,374337,64.3,106051,88.5,343003,45,342656,53.8,325610,56,93026,77.6,80.7
2021-10-12,"Nebraska",2649320,2226010,1159859,60,1159575,71.7,1078029,73.9,288706,92.4,1069077,55.3,1068989,66.1,996792,68.4,275940,88.3,84
2021-10-12,"New Hampshire",2194610,1842823,979780,72.1,979104,81.7,920750,83.4,273886,99.9,845273,62.2,845064,70.5,796406,72.1,225017,88.6,84
2021-10-12,"New Jersey",14304985,11805239,6523298,73.4,6522467,85.6,6053347,87.2,1418096,96.1,5789204,65.2,5789003,76,5384646,77.5,1282589,86.9,82.5
2021-10-12,"New Mexico",3024205,2862105,1540378,73.5,1540070,86.2,1419050,87.5,378265,99.9,1340700,63.9,1340613,75,1238396,76.4,340144,90.1,94.6
2021-10-12,"Nevada",4135570,3489616,1901941,61.7,1901841,72.5,1777813,74.5,441205,89,1590145,51.6,1590106,60.6,1496960,62.7,387342,78.1,84.4
2021-10-12,"New York",30337435,26441882,14057058,72.3,14055262,83.8,13147461,85.2,3055610,92.7,12571329,64.6,12570556,74.9,11786680,76.4,2783070,84.4,87.2
2021-10-12,"Ohio",15408605,12404949,6413211,54.9,6412965,64.1,6040365,66.3,1788814,87.4,5953664,50.9,5953572,59.5,5625559,61.7,1712484,83.7,80.5
2021-10-12,"Oklahoma",5134550,4282557,2277699,57.6,2277466,68.5,2132523,71,592350,93.3,1922364,48.6,1922294,57.8,1804422,60.1,512462,80.7,83.4
2021-10-12,"Oregon",6891705,5383219,2839429,67.3,2831363,77.6,2649182,79.1,702271,91.7,2603843,61.7,2598105,71.2,2437877,72.7,664553,86.7,78.1
2021-10-12,"Pennsylvania",19775475,16694783,9528453,74.4,9524762,86,8963819,88.2,2721258,99.9,7533657,58.8,7532013,68,7107370,69.9,2124077,88.7,84.4
2021-10-12,"Puerto Rico",4965350,4764673,2556372,80,2555097,89.7,2353346,89.8,618492,91,2282859,71.5,2282473,80.1,2107724,80.4,557101,82,96
2021-10-12,"Rhode Island",1741445,1498777,809213,76.4,809079,87.2,754387,88.2,190560,99.9,735314,69.4,735265,79.3,687352,80.4,177544,94.9,86.1
2021-10-12,"South Carolina",7118205,5444965,2891396,56.2,2886445,65.3,2724028,67.5,862649,92.1,2495901,48.5,2493040,56.4,2360027,58.5,766046,81.8,76.5
2021-10-12,"South Dakota",1235545,980481,531828,60.1,531771,72,496268,74.3,149111,98.2,462598,52.3,462583,62.7,436101,65.3,134996,88.9,79.4
2021-10-12,"Tennessee",8866590,7117565,3652453,53.5,3651716,62.6,3455459,65,985504,86.2,3174841,46.5,3174661,54.4,3019747,56.8,902203,78.9,80.3
2021-10-12,"Texas",42768465,33150162,17485227,60.3,17479330,72.5,15992608,74.1,3298289,88.3,15108991,52.1,15107039,62.7,13909594,64.4,2977973,79.7,77.5
2021-10-12,"United States",488178975,403576826,217403897,65.5,217170658,76.6,202509315,78.4,52052476,94.9,187714829,56.5,187581880,66.2,175483541,67.9,45975342,83.8,82.7
2021-10-12,"Utah",4126020,3525104,1917231,59.8,1916563,73.9,1736696,76.3,348234,95.2,1663220,51.9,1662893,64.1,1514015,66.6,308202,84.2,85.4
2021-10-12,"Virginia",13117025,11188615,5924366,69.4,5906009,80.8,5473314,82,1295417,95.3,5255434,61.6,5243363,71.8,4864134,72.9,1173088,86.3,85.3
2021-10-12,"Vermont",1088940,929741,490176,78.6,489794,88.9,457236,89.7,130309,99.9,438705,70.3,438668,79.6,409905,80.4,120225,96.2,85.4
2021-10-12,"Washington",11708255,9876205,5186876,68.1,5185955,79.8,4833770,81.2,1142373,94.4,4731460,62.1,4731185,72.8,4420958,74.3,1074566,88.8,84.4
2021-10-12,"Wisconsin",7741485,6994730,3590271,61.7,3589729,71.8,3361265,73.8,964971,94.9,3336799,57.3,3336606,66.7,3138313,68.9,926415,91.1,90.4
2021-10-12,"West Virginia",3038725,1571928,869531,48.5,868900,55.8,825948,57.7,293568,80,729254,40.7,728953,46.8,697886,48.7,262442,71.5,51.7
2021-10-12,"Wyoming",690305,540605,286195,49.4,286156,58.3,270382,60.8,84071,84.8,246602,42.6,246591,50.3,234436,52.7,77258,77.9,78.3
2021-10-13,"Alaska",1095895,818386,424831,58.1,423485,69.6,393026,71.3,79799,87.1,375482,51.3,374615,61.5,348892,63.3,74439,81.3,74.7
2021-10-13,"Alabama",6884990,4660146,2617643,53.4,2617239,62.5,2479446,65,741083,87.2,2140724,43.7,2140644,51.1,2037571,53.4,643144,75.7,67.7
2021-10-13,"Arkansas",4185410,3112886,1703875,56.5,1700049,66.5,1585344,68.4,452107,86.3,1404192,46.5,1402700,54.9,1311692,56.6,387135,73.9,74.4
2021-10-13,"Arizona",10186170,8444747,4374569,60.1,4373594,70.5,4065869,72.1,1174705,89.8,3782723,52,3782339,60.9,3528399,62.6,1031047,78.8,82.9
2021-10-13,"California",60028915,52071035,28821336,72.9,28740386,85.4,26603330,86.9,5913174,99.9,23705877,60,23656910,70.3,21906223,71.5,4762297,81.6,86.7
2021-10-13,"Colorado",8461305,7380700,3823484,66.4,3811606,77.2,3541996,78.7,776718,92.2,3474124,60.3,3465993,70.2,3226331,71.7,713592,84.7,87.2
2021-10-13,"Connecticut",5798865,5182324,2759453,77.4,2758114,88.8,2551311,89.9,641477,99.9,2482328,69.6,2481854,79.9,2303879,81.2,584275,92.7,89.4
2021-10-13,"District of Columbia",1246235,1024686,509276,72.2,509158,83.5,484289,83.8,83252,95.3,430989,61.1,430937,70.7,413218,71.5,73947,84.7,82.2
2021-10-13,"Delaware",1592225,1243897,657690,67.5,657502,78.3,616512,80,187394,99.2,570763,58.6,570709,68,536034,69.6,166575,88.2,78.1
2021-10-13,"Florida",33720955,27534371,14570859,67.8,14562721,77.9,13741498,79.7,4376319,97.3,12560764,58.5,12559019,67.2,11890603,68.9,3835731,85.3,81.7
2021-10-13,"Georgia",14959225,11001935,5920236,55.8,5917914,65.8,5525158,68.1,1336111,88.1,4958654,46.7,4958105,55.2,4666448,57.5,1173522,77.4,73.5
2021-10-13,"Hawaii",2402770,1919677,1097081,77.5,1093258,90.3,1020739,91.5,279974,99.9,831765,58.7,830244,68.6,783115,70.2,232992,86.8,79.9
2021-10-13,"Iowa",4419615,3557147,1852910,58.7,1852820,69.2,1736421,71.5,512024,92.6,1725266,54.7,1725239,64.5,1622759,66.8,492017,89,80.5
2021-10-13,"Idaho",2317690,1625106,856253,47.9,0,0,853892,63.8,253374,87.2,760058,42.5,0,0,758508,56.7,236468,81.4,70.1
2021-10-13,"Illinois",18470245,15691687,8795342,69.4,8769349,80.9,8125963,82.5,1976635,96.7,6883850,54.3,6869253,63.4,6398589,64.9,1612247,78.9,85
2021-10-13,"Indiana",8625150,6944318,3560850,52.9,3560455,62.4,3343322,64.7,946128,87.1,3304101,49.1,3303946,57.9,3116824,60.4,914447,84.2,80.5
2021-10-13,"Kansas",3998055,3188663,1774493,60.9,1774352,72.4,1652337,74.7,475340,100,1517641,52.1,1517615,61.9,1416772,64,405145,85.2,79.8
2021-10-13,"Kentucky",5992405,5109603,2761885,61.8,2761457,72.6,2594265,74.9,713088,95,2395297,53.6,2395226,62.9,2259292,65.2,634726,84.6,85.3
2021-10-13,"Louisiana",5930100,4675280,2441099,52.5,2440818,62.2,2302055,64.6,645229,87.1,2154812,46.4,2154701,54.9,2045518,57.4,613481,82.8,78.8
2021-10-13,"Massachusetts",11297760,10027933,5408365,78.5,5391521,89.6,5014474,90.5,1198200,99.9,4730000,68.6,4718467,78.4,4396037,79.4,1044804,89.4,88.8
2021-10-13,"Maryland",10268590,8184571,4329564,71.6,4328928,83.8,3996484,84.8,932375,97.2,3928633,65,3928419,76.1,3638846,77.2,872548,90.9,79.7
2021-10-13,"Maine",2218420,1872758,1008426,75,1008314,85.1,949384,86.7,286763,99.9,932135,69.3,932099,78.7,879241,80.3,267978,93.9,84.4
2021-10-13,"Michigan",13887780,10991701,5723169,57.3,5722738,66.6,5388066,68.7,1572940,89.1,5268635,52.8,5268515,61.3,4971565,63.4,1484021,84.1,79.1
2021-10-13,"Minnesota",8095680,6881982,3620129,64.2,3608952,75.5,3358562,77.4,884085,96.1,3322253,58.9,3314151,69.4,3082546,71.1,833759,90.6,85
2021-10-13,"Missouri",8041595,6480072,3414840,55.6,3414425,65.2,3206443,67.3,928423,87.4,2990515,48.7,2990441,57.1,2817520,59.1,843656,79.4,80.6
2021-10-13,"Mississippi",3908505,2868330,1516591,51,1516360,60.1,1422295,62.4,413832,85,1324030,44.5,1323955,52.5,1249470,54.9,384360,79,73.4
2021-10-13,"Montana",1398925,1129229,594346,55.6,594199,64.8,560415,66.7,181277,87.8,526505,49.3,526457,57.4,498874,59.4,167714,81.2,80.7
2021-10-13,"North Carolina",14933110,11782531,6465859,61.6,6457007,71.9,6054075,73.9,1696669,96.9,5386249,51.4,5380920,59.9,5056359,61.8,1418837,81,78.9
2021-10-13,"North Dakota",960470,773053,396208,52,395589,62.1,374812,64.4,106182,88.6,343545,45.1,343198,53.9,326091,56,93080,77.7,80.5
2021-10-13,"Nebraska",2656410,2236998,1161804,60.1,1161520,71.8,1079754,74,289059,92.5,1071312,55.4,1071223,66.2,998738,68.5,276106,88.4,84.2
2021-10-13,"New Hampshire",2198500,1845507,981658,72.2,980982,81.8,922557,83.5,275075,99.9,845736,62.2,845527,70.5,796808,72.1,225056,88.7,83.9
2021-10-13,"New Jersey",14355425,11832086,6531045,73.5,6530211,85.7,6060411,87.3,1419972,96.2,5795903,65.3,5795701,76.1,5390397,77.6,1283276,87,82.4
2021-10-13,"New Mexico",3044815,2866616,1541474,73.5,1541166,86.2,1420047,87.6,378529,99.9,1341592,64,1341505,75.1,1239175,76.4,340293,90.1,94.1
2021-10-13,"Nevada",4136290,3494834,1903703,61.8,1903602,72.6,1779423,74.5,441509,89,1591845,51.7,1591806,60.7,1498465,62.8,387470,78.1,84.5
2021-10-13,"New York",30350485,26470399,14064963,72.3,14063165,83.8,13154733,85.3,3057729,92.8,12578530,64.7,12577756,75,11793142,76.5,2783776,84.5,87.2
2021-10-13,"Ohio",15445155,12424916,6419117,54.9,6418871,64.2,6045612,66.4,1789619,87.5,5957472,51,5957380,59.6,5628919,61.8,1712998,83.7,80.4
2021-10-13,"Oklahoma",5136900,4290212,2280293,57.6,2280059,68.6,2134950,71.1,592924,93.4,1924626,48.6,1924556,57.9,1806397,60.1,512808,80.7,83.5
2021-10-13,"Oregon",6902115,5393757,2841583,67.4,2833517,77.7,2651153,79.1,702714,91.7,2606536,61.8,2600798,71.3,2440292,72.8,664871,86.8,78.1
2021-10-13,"Pennsylvania",19817515,16720260,9539723,74.5,9536016,86.1,8974296,88.3,2725295,99.9,7540559,58.9,7538910,68,7113489,70,2125219,88.8,84.4
2021-10-13,"Puerto Rico",4966290,4800808,2566962,80.4,2565684,90.1,2362895,90.2,621229,91.4,2293490,71.8,2293101,80.5,2117180,80.8,559021,82.3,96.7
2021-10-13,"Rhode Island",1743595,1500016,809994,76.5,809860,87.3,755127,88.3,190730,99.9,736100,69.5,736051,79.4,688075,80.5,177603,95,86
2021-10-13,"South Carolina",7126465,5453456,2893676,56.2,2888725,65.4,2726103,67.5,863184,92.1,2498894,48.5,2496033,56.5,2362666,58.5,766443,81.8,76.5
2021-10-13,"South Dakota",1236665,986658,533842,60.3,533785,72.3,498117,74.6,149779,98.6,463913,52.4,463898,62.9,437209,65.5,135094,89,79.8
2021-10-13,"Tennessee",8881290,7131461,3655597,53.5,3654859,62.6,3458281,65,985936,86.2,3179269,46.6,3179089,54.5,3023729,56.8,902791,79,80.3
2021-10-13,"Texas",42851235,33221405,17505141,60.4,17499208,72.6,16009513,74.1,3301066,88.4,15131427,52.2,15129461,62.8,13928841,64.5,2980518,79.8,77.5
2021-10-13,"United States",489254145,404371247,217627490,65.6,217393999,76.7,202709628,78.5,52099711,95,187937559,56.6,187804552,66.2,175679053,68,46002869,83.9,82.7
2021-10-13,"Utah",4136920,3541158,1920632,59.9,1919964,74.1,1739590,76.5,348630,95.3,1669236,52.1,1668907,64.4,1518864,66.8,308768,84.4,85.6
2021-10-13,"Virginia",13147245,11208314,5929541,69.5,5911181,80.9,5477951,82.1,1296310,95.4,5261118,61.6,5249045,71.8,4868998,72.9,1173702,86.4,85.3
2021-10-13,"Vermont",1102050,930976,490330,78.6,489943,88.9,457361,89.7,130355,99.9,438890,70.3,438853,79.7,410006,80.4,120253,96.2,84.5
2021-10-13,"Washington",11742125,9895229,5191442,68.2,5190519,79.8,4837904,81.3,1143065,94.5,4737654,62.2,4737379,72.9,4426427,74.4,1075085,88.9,84.3
2021-10-13,"Wisconsin",7755705,7010197,3593202,61.7,3592659,71.9,3363845,73.8,965764,94.9,3339975,57.4,3339782,66.8,3141014,68.9,926732,91.1,90.4
2021-10-13,"West Virginia",3039565,1573739,870127,48.6,869495,55.8,826523,57.7,293715,80,729669,40.7,729368,46.8,698276,48.7,262506,71.5,51.8
2021-10-13,"Wyoming",690825,542124,286607,49.5,286568,58.4,270759,60.8,84145,84.8,247064,42.7,247053,50.3,234836,52.8,77314,78,78.5
2021-10-14,"Alaska",1097095,820703,425519,58.2,424173,69.7,393656,71.4,79892,87.2,376113,51.4,375246,61.6,349457,63.4,74498,81.3,74.8
2021-10-14,"Alabama",6900590,4669623,2620146,53.4,2619742,62.6,2481801,65.1,741483,87.3,2144120,43.7,2144039,51.2,2040693,53.5,643548,75.7,67.7
2021-10-14,"Arkansas",4198820,3120801,1705980,56.5,1702153,66.6,1587310,68.5,452451,86.4,1406742,46.6,1405249,55,1313991,56.7,387434,74,74.3
2021-10-14,"Arizona",10232820,8464145,4380163,60.2,4379181,70.6,4070735,72.2,1175613,89.8,3788304,52,3787916,61,3533400,62.7,1032008,78.9,82.7
2021-10-14,"California",60194735,52177437,28853313,73,28772180,85.5,26629793,87,5916702,99.9,23734748,60.1,23685770,70.4,21931973,71.6,4765810,81.6,86.7
2021-10-14,"Colorado",8499215,7399472,3827454,66.5,3815570,77.3,3545645,78.8,777372,92.3,3479166,60.4,3471031,70.3,3230866,71.8,714487,84.8,87.1
2021-10-14,"Connecticut",5816105,5195177,2762448,77.5,2761109,88.9,2554034,90,642324,99.9,2485202,69.7,2484728,80,2306412,81.3,584530,92.7,89.3
2021-10-14,"District of Columbia",1256895,1027501,510269,72.3,510151,83.7,485206,84,83389,95.5,431805,61.2,431753,70.8,413985,71.7,74027,84.8,81.7
2021-10-14,"Delaware",1595585,1248188,658795,67.7,658607,78.4,617546,80.2,187707,99.4,572172,58.8,572118,68.1,537356,69.8,166833,88.3,78.2
2021-10-14,"Florida",33824395,27602930,14589256,67.9,14581111,78,13758610,79.8,4379570,97.4,12584219,58.6,12582471,67.3,11912089,69.1,3838712,85.4,81.6
2021-10-14,"Georgia",15045665,11032372,5928121,55.8,5925795,65.9,5532351,68.2,1336980,88.1,4973251,46.8,4972702,55.3,4679942,57.7,1174972,77.5,73.3
2021-10-14,"Hawaii",2421860,1924619,1098176,77.6,1094353,90.4,1021722,91.6,280238,99.9,833274,58.9,831753,68.7,784456,70.3,233131,86.8,79.5
2021-10-14,"Iowa",4434205,3563074,1854112,58.8,1854022,69.3,1737516,71.6,512266,92.6,1726571,54.7,1726544,64.5,1623917,66.9,492189,89,80.4
2021-10-14,"Idaho",2321450,1630094,857680,48,0,0,855307,63.9,253594,87.2,761719,42.6,0,0,760152,56.8,236720,81.4,70.2
2021-10-14,"Illinois",18518045,15696131,8798043,69.4,8772050,80.9,8128565,82.5,1976845,96.8,6886348,54.3,6871751,63.4,6400982,65,1612298,78.9,84.8
2021-10-14,"Indiana",8653970,6961917,3564678,52.9,3564282,62.5,3346812,64.8,946624,87.2,3308024,49.1,3307869,58,3120272,60.4,914795,84.3,80.4
2021-10-14,"Kansas",4009265,3196497,1777446,61,1777304,72.5,1654748,74.8,475990,99.9,1520222,52.2,1520195,62,1418696,64.1,405421,85.3,79.7
2021-10-14,"Kentucky",6013575,5124173,2765123,61.9,2764693,72.6,2597244,75,713774,95.1,2399887,53.7,2399816,63.1,2263385,65.3,635284,84.6,85.2
2021-10-14,"Louisiana",5948190,4690800,2444548,52.6,2444264,62.3,2305223,64.7,645503,87.1,2160565,46.5,2160452,55.1,2050561,57.6,613829,82.8,78.9
2021-10-14,"Massachusetts",11359810,10051914,5415132,78.6,5398284,89.7,5020770,90.6,1200383,99.9,4735074,68.7,4723540,78.5,4400626,79.4,1045513,89.4,88.5
2021-10-14,"Maryland",10345710,8204525,4335259,71.7,4334621,84,4001743,84.9,933225,97.3,3934817,65.1,3934603,76.2,3644385,77.4,873068,91,79.3
2021-10-14,"Maine",2228690,1873407,1008948,75.1,1008836,85.1,949902,86.7,286990,99.9,932356,69.4,932320,78.7,879453,80.3,267991,93.9,84.1
2021-10-14,"Michigan",13923260,11020234,5729101,57.4,5728669,66.7,5393578,68.8,1574276,89.2,5274332,52.8,5274212,61.4,4976616,63.5,1484778,84.1,79.1
2021-10-14,"Minnesota",8120970,6900376,3623220,64.2,3612042,75.6,3361405,77.5,884814,96.1,3325732,59,3317630,69.4,3085692,71.2,834449,90.7,85
2021-10-14,"Missouri",8085335,6524790,3424927,55.8,3424512,65.4,3215826,67.5,930670,87.6,3000835,48.9,3000761,57.3,2826469,59.3,845111,79.6,80.7
2021-10-14,"Mississippi",3919005,2870760,1517893,51,1517662,60.2,1423571,62.5,413902,85,1325520,44.5,1325444,52.6,1250927,54.9,384392,79,73.3
